external_gene_name	ensembl_gene_id
LINC02493	ENSG00000250819
AC138965.1	ENSG00000250820
EXOC1L	ENSG00000250821
LINC02111	ENSG00000250822
PGAM1P12	ENSG00000250825
HNRNPA3P13	ENSG00000250826
MFSD4BP1	ENSG00000250827
AC108078.3	ENSG00000250828
AC108865.1	ENSG00000250829
MRPS35P2	ENSG00000250830
AC074131.1	ENSG00000250831
DNM1P17	ENSG00000250833
KRT18P54	ENSG00000250834
LSM3P4	ENSG00000250835
AC091133.3	ENSG00000250838
AC018710.1	ENSG00000250839
AC137770.1	ENSG00000250842
USP17L18	ENSG00000250844
EPHA5-AS1	ENSG00000250846
AC010350.1	ENSG00000250847
AC021087.2	ENSG00000250848
AL161781.1	ENSG00000250850
RNF138P1	ENSG00000250853
AC139718.1	ENSG00000250855
TRIM60P15	ENSG00000250857
IGBP1P5	ENSG00000250858
HNRNPKP1	ENSG00000250859
AC093225.1	ENSG00000250860
HMGB1P29	ENSG00000250862
AC114757.1	ENSG00000250863
AC105362.1	ENSG00000250865
AC022424.1	ENSG00000250866
XKRY	ENSG00000250868
AC087359.1	ENSG00000250869
AC010595.1	ENSG00000250874
AC095056.1	ENSG00000250877
METTL21EP	ENSG00000250878
AC010261.1	ENSG00000250882
OR7E85P	ENSG00000250884
LINC02061	ENSG00000250885
AC010368.1	ENSG00000250886
AC106872.9	ENSG00000250887
LINC01455	ENSG00000250888
AL117351.2	ENSG00000250890
LINC02208	ENSG00000250891
AC108475.1	ENSG00000250892
AC098869.2	ENSG00000250893
PRAMEF31P	ENSG00000250894
TUBAP15	ENSG00000250895
RNPS1P1	ENSG00000250896
HMGB3P15	ENSG00000250897
AC125807.2	ENSG00000250899
TRIM7-AS1	ENSG00000250900
SMAD1-AS1	ENSG00000250902
GMDS-DT	ENSG00000250903
AC093893.1	ENSG00000250905
AC131953.1	ENSG00000250906
AC110800.1	ENSG00000250908
AC138956.1	ENSG00000250909
AC097467.3	ENSG00000250910
USP17L23	ENSG00000250913
AC139783.2	ENSG00000250914
AC209005.1	ENSG00000250915
AL035458.2	ENSG00000250917
UGT2B26P	ENSG00000250919
AC105460.1	ENSG00000250920
LINC02063	ENSG00000250921
ATP5F1EP1	ENSG00000250922
AC023141.12	ENSG00000250923
MESTP3	ENSG00000250927
AC008629.3	ENSG00000250928
LINC01181	ENSG00000250929
LNX1-AS1	ENSG00000250930
GAPDHP66	ENSG00000250933
AC016924.1	ENSG00000250934
AC073475.1	ENSG00000250938
AC034198.1	ENSG00000250939
AC116562.2	ENSG00000250940
ENPP7P11	ENSG00000250942
AC096773.1	ENSG00000250945
AP004833.1	ENSG00000250946
TRPC7-AS2	ENSG00000250947
AC091180.4	ENSG00000250948
AC093534.2	ENSG00000250949
AC093752.1	ENSG00000250950
USP9YP1	ENSG00000250951
AC016687.3	ENSG00000250954
AC008592.2	ENSG00000250955
AC011416.2	ENSG00000250956
AC012055.1	ENSG00000250957
LINC00492	ENSG00000250958
GLUD1P3	ENSG00000250959
AC025470.2	ENSG00000250961
AC090568.1	ENSG00000250962
H3P14	ENSG00000250966
LINC02382	ENSG00000250968
AC097658.2	ENSG00000250969
AC110772.2	ENSG00000250971
CKS1BP5	ENSG00000250972
KRTAP13-6P	ENSG00000250973
LINC02196	ENSG00000250974
AC021491.3	ENSG00000250976
AC098859.2	ENSG00000250977
AC079467.1	ENSG00000250978
AC022905.1	ENSG00000250979
NSA2P6	ENSG00000250980
MARCHF11-AS1	ENSG00000250981
GAPDHP35	ENSG00000250982
AC022296.3	ENSG00000250983
AC108082.1	ENSG00000250984
LINC02600	ENSG00000250986
SNHG21	ENSG00000250988
AC098851.1	ENSG00000250990
AC139491.3	ENSG00000250992
AC020551.1	ENSG00000250993
AC005355.1	ENSG00000250994
TMEM30BP1	ENSG00000250995
AC093853.1	ENSG00000250997
AC136604.2	ENSG00000250999
GGCTP1	ENSG00000251000
AC026427.2	ENSG00000251001
AC244502.1	ENSG00000251002
ZFPM2-AS1	ENSG00000251003
H3P15	ENSG00000251005
ORAOV1P1	ENSG00000251008
AC133961.1	ENSG00000251009
AC097372.1	ENSG00000251010
TMEM108-AS1	ENSG00000251011
AC083800.1	ENSG00000251012
GAPDHP62	ENSG00000251013
AC137549.1	ENSG00000251014
SLC25A30-AS1	ENSG00000251015
AC093677.1	ENSG00000251017
HMMR-AS1	ENSG00000251018
HIGD1AP13	ENSG00000251019
THAP9-AS1	ENSG00000251022
AC114980.1	ENSG00000251023
NDUFB5P1	ENSG00000251025
LINC02163	ENSG00000251026
LINC01950	ENSG00000251027
AC132803.1	ENSG00000251031
CUL1P1	ENSG00000251032
AC113347.4	ENSG00000251033
AC087854.1	ENSG00000251034
WBP1LP4	ENSG00000251035
AC090958.1	ENSG00000251038
IGKV2D-40	ENSG00000251039
LINC02480	ENSG00000251040
AC024579.1	ENSG00000251044
SLC25A48-AS1	ENSG00000251045
ZNF969P	ENSG00000251046
AC093871.1	ENSG00000251048
AC107396.1	ENSG00000251049
RBX1P2	ENSG00000251050
ELL2P2	ENSG00000251051
AC008883.2	ENSG00000251054
AC097491.1	ENSG00000251055
ANKRD20A17P	ENSG00000251056
AC010181.2	ENSG00000251058
PRKG2-AS1	ENSG00000251059
LINC02512	ENSG00000251061
AC025459.1	ENSG00000251062
AC026700.1	ENSG00000251066
LMNB1-DT	ENSG00000251072
NUDT19P5	ENSG00000251073
AC147055.3	ENSG00000251074
HTT-AS	ENSG00000251075
AC104126.1	ENSG00000251076
SLC25A5P9	ENSG00000251078
BMS1P2	ENSG00000251079
AC024132.2	ENSG00000251080
AC104663.1	ENSG00000251081
ALG1L3P	ENSG00000251087
AC117473.1	ENSG00000251088
OR5AC4P	ENSG00000251090
AC093281.2	ENSG00000251093
AC093866.1	ENSG00000251095
AC008967.1	ENSG00000251099
AC147055.4	ENSG00000251101
CTBP2P4	ENSG00000251102
AC110792.1	ENSG00000251105
ABITRAMP1	ENSG00000251106
PDCD5P2	ENSG00000251107
YBX1P5	ENSG00000251108
FCF1P8	ENSG00000251111
AC106794.2	ENSG00000251112
AC092593.1	ENSG00000251113
H3P24	ENSG00000251118
NIFKP2	ENSG00000251122
AC084752.1	ENSG00000251123
AC091860.2	ENSG00000251125
AC017007.4	ENSG00000251126
AC091173.1	ENSG00000251127
WWC2-AS1	ENSG00000251128
LINC02506	ENSG00000251129
AC025171.3	ENSG00000251131
AC094104.2	ENSG00000251132
AC008565.1	ENSG00000251135
AF117829.1	ENSG00000251136
RPL7L1P7	ENSG00000251137
LINC02882	ENSG00000251138
AC084871.1	ENSG00000251139
MRPS30-DT	ENSG00000251141
AC025674.1	ENSG00000251142
AP002490.1	ENSG00000251143
AC113346.1	ENSG00000251144
AC084871.2	ENSG00000251147
AL158068.2	ENSG00000251148
MTND5P5	ENSG00000251149
HOXC-AS3	ENSG00000251151
AC025539.1	ENSG00000251152
AC002456.2	ENSG00000251154
SEPTIN14P4	ENSG00000251155
AC131392.1	ENSG00000251158
AC093852.1	ENSG00000251159
AC020661.1	ENSG00000251161
AC074198.1	ENSG00000251162
PRELID3BP4	ENSG00000251163
F11-AS1	ENSG00000251165
OR7E163P	ENSG00000251166
AC025174.1	ENSG00000251168
LINC01843	ENSG00000251169
AC004052.1	ENSG00000251170
AC096741.1	ENSG00000251171
AC117470.1	ENSG00000251172
UCHL1-AS1	ENSG00000251173
TSEN2P1	ENSG00000251174
GSTCD-AS1	ENSG00000251175
AC074254.1	ENSG00000251176
AC093829.1	ENSG00000251177
OR7E21P	ENSG00000251178
TMEM92-AS1	ENSG00000251179
LINC02497	ENSG00000251182
LINC01861	ENSG00000251183
AL672142.1	ENSG00000251184
AC025244.1	ENSG00000251185
AC105345.2	ENSG00000251186
AC010261.2	ENSG00000251187
AC079140.3	ENSG00000251188
AC010425.1	ENSG00000251189
LINC00589	ENSG00000251191
ZNF674	ENSG00000251192
AC112203.1	ENSG00000251193
AL133330.1	ENSG00000251194
AC105417.1	ENSG00000251195
AC106760.1	ENSG00000251196
AC015631.1	ENSG00000251199
AC084866.2	ENSG00000251200
TMED7-TICAM2	ENSG00000251201
DNAJB6P2	ENSG00000251203
AC027313.1	ENSG00000251204
AC016598.2	ENSG00000251205
AC010420.1	ENSG00000251206
LINC00923	ENSG00000251209
LINC02270	ENSG00000251210
AC136632.2	ENSG00000251211
MTND5P4	ENSG00000251212
AC012055.2	ENSG00000251213
AC025465.4	ENSG00000251214
GOLGA5P1	ENSG00000251215
AC106895.2	ENSG00000251216
AC103764.1	ENSG00000251218
LINC01217	ENSG00000251219
RFPL4AP3	ENSG00000251220
LINC01337	ENSG00000251221
MTCO1P9	ENSG00000251223
CNOT10-AS1	ENSG00000251224
LINC02714	ENSG00000251226
AC104619.4	ENSG00000251228
AL645924.2	ENSG00000251229
MIR3945HG	ENSG00000251230
PSMA2P2	ENSG00000251234
SNRPCP2	ENSG00000251235
AC021146.8	ENSG00000251236
B3GNTL1P1	ENSG00000251237
AC004590.1	ENSG00000251239
AC005178.1	ENSG00000251243
AC107208.1	ENSG00000251244
AL691442.1	ENSG00000251246
ZNF345	ENSG00000251247
AC139720.2	ENSG00000251248
AC097375.3	ENSG00000251249
AC091951.3	ENSG00000251250
MTND2P31	ENSG00000251252
MTHFD2P4	ENSG00000251253
GTF2F2P1	ENSG00000251254
LINC02358	ENSG00000251256
AC010457.1	ENSG00000251257
RFPL4B	ENSG00000251258
AC004069.1	ENSG00000251259
WDFY3-AS1	ENSG00000251260
OR7H2P	ENSG00000251261
AC098868.1	ENSG00000251264
LINC02429	ENSG00000251266
AC108727.2	ENSG00000251270
ALG1L7P	ENSG00000251271
LINC02228	ENSG00000251273
MAGI2-AS1	ENSG00000251276
AC006499.5	ENSG00000251278
SMIM15-AS1	ENSG00000251279
AC034223.2	ENSG00000251281
LINC02272	ENSG00000251283
AC111000.5	ENSG00000251284
AC097484.2	ENSG00000251285
AC097522.1	ENSG00000251286
ALG1L2	ENSG00000251287
AC018797.2	ENSG00000251288
LINC02462	ENSG00000251291
ERVH-1	ENSG00000251292
AC008574.1	ENSG00000251293
AC091885.2	ENSG00000251294
AC006499.6	ENSG00000251296
TUBB7P	ENSG00000251297
AC093835.1	ENSG00000251298
SLC25A15P3	ENSG00000251299
AC104596.2	ENSG00000251300
LINC02384	ENSG00000251301
CAB39P1	ENSG00000251303
NDUFB4P2	ENSG00000251306
AC026704.1	ENSG00000251307
MRPS33P3	ENSG00000251308
AP002075.1	ENSG00000251309
AC107391.1	ENSG00000251310
LINC02214	ENSG00000251311
AC004062.1	ENSG00000251312
AC073648.2	ENSG00000251313
AC104123.1	ENSG00000251314
AC011352.3	ENSG00000251320
PCAT4	ENSG00000251321
SHANK3	ENSG00000251322
LINC02728	ENSG00000251323
LINC01386	ENSG00000251324
AC024132.3	ENSG00000251325
LINC02479	ENSG00000251326
LINC02353	ENSG00000251329
AC114939.1	ENSG00000251330
PSME2P4	ENSG00000251332
RTN3P1	ENSG00000251333
AC020593.1	ENSG00000251334
TEMN3-AS1	ENSG00000251336
AC006499.7	ENSG00000251338
AC017091.1	ENSG00000251339
MTCYBP35	ENSG00000251340
AC026774.2	ENSG00000251342
CDRT15P11	ENSG00000251345
IRF5P1	ENSG00000251347
HSPD1P11	ENSG00000251348
MSANTD3-TMEFF1	ENSG00000251349
LINC02475	ENSG00000251350
AC122714.2	ENSG00000251352
MTND3P5	ENSG00000251353
AC024451.1	ENSG00000251354
RAB5CP2	ENSG00000251356
AP000350.4	ENSG00000251357
WWC2-AS2	ENSG00000251359
KHDC1P1	ENSG00000251360
AC012625.1	ENSG00000251361
LINC02315	ENSG00000251363
AC107884.1	ENSG00000251364
LINC02236	ENSG00000251365
DBIP2	ENSG00000251366
AC091917.3	ENSG00000251367
AC016632.1	ENSG00000251368
ZNF550	ENSG00000251369
SEMA5A-AS1	ENSG00000251370
AC010634.1	ENSG00000251371
LINC00499	ENSG00000251372
AC092593.2	ENSG00000251373
AC010598.1	ENSG00000251374
AC034238.3	ENSG00000251376
AC079340.2	ENSG00000251377
AC096582.2	ENSG00000251378
AC099550.1	ENSG00000251379
DCANP1	ENSG00000251380
LINC00958	ENSG00000251381
LINC02483	ENSG00000251383
MTCYBP16	ENSG00000251385
AC008667.3	ENSG00000251387
AC079380.1	ENSG00000251388
YTHDF1P1	ENSG00000251389
AC092353.1	ENSG00000251391
AC005280.1	ENSG00000251393
FTH1P9	ENSG00000251395
LINC01301	ENSG00000251396
LINC01256	ENSG00000251398
AC092542.1	ENSG00000251399
ALDH7A1P1	ENSG00000251400
AC093729.1	ENSG00000251401
FAM90A25P	ENSG00000251402
AC016571.1	ENSG00000251405
MTND1P22	ENSG00000251407
AC113615.1	ENSG00000251408
AC008592.3	ENSG00000251409
AC007106.1	ENSG00000251410
AC093827.3	ENSG00000251411
AC006296.2	ENSG00000251412
AC068898.2	ENSG00000251413
AC138956.2	ENSG00000251414
AC103879.1	ENSG00000251416
AC145285.2	ENSG00000251417
ASS1P8	ENSG00000251418
AC108120.3	ENSG00000251419
AC016556.1	ENSG00000251421
AC016576.1	ENSG00000251423
AC021146.9	ENSG00000251424
AC010451.2	ENSG00000251426
AC111000.6	ENSG00000251427
AIDAP2	ENSG00000251429
MTCO3P27	ENSG00000251430
AC245884.7	ENSG00000251431
LINC02615	ENSG00000251432
CCNHP1	ENSG00000251433
AC104071.1	ENSG00000251434
C1GALT1P2	ENSG00000251435
NUP58P1	ENSG00000251436
NDUFS5P4	ENSG00000251437
AC104078.2	ENSG00000251438
KRTAP4-17P	ENSG00000251439
STMN1P2	ENSG00000251440
RTEL1P1	ENSG00000251441
LINC01094	ENSG00000251442
LINC02160	ENSG00000251443
AC021151.1	ENSG00000251445
AC113391.2	ENSG00000251446
AC107027.2	ENSG00000251447
AC063919.1	ENSG00000251448
MTND1P19	ENSG00000251449
RASGRF2-AS1	ENSG00000251450
GTF2IP9	ENSG00000251451
AC109811.2	ENSG00000251452
HAUS1P1	ENSG00000251453
AC025244.2	ENSG00000251454
AC092611.1	ENSG00000251455
AC113398.2	ENSG00000251456
AC139491.4	ENSG00000251458
AC013724.1	ENSG00000251459
AC097381.2	ENSG00000251460
AC091133.4	ENSG00000251461
FKBP4P1	ENSG00000251463
RPL7L1P13	ENSG00000251464
AC020893.1	ENSG00000251467
AC135352.1	ENSG00000251468
ASNSP4	ENSG00000251470
AC016933.1	ENSG00000251471
AC004069.2	ENSG00000251473
RPL32P3	ENSG00000251474
MTCO1P31	ENSG00000251476
AC114322.1	ENSG00000251477
AC008817.1	ENSG00000251478
AKIRIN2P1	ENSG00000251482
LYPLA1P2	ENSG00000251483
AL356488.1	ENSG00000251484
NRBF2P6	ENSG00000251485
AC106744.2	ENSG00000251487
AC115622.1	ENSG00000251488
AC108941.1	ENSG00000251489
AC093763.1	ENSG00000251490
OR7E28P	ENSG00000251491
AC104136.1	ENSG00000251492
FOXD1	ENSG00000251493
PPIAP11	ENSG00000251495
PITPNM2-AS1	ENSG00000251497
AC021146.10	ENSG00000251498
AC114774.1	ENSG00000251501
CENPS-CORT	ENSG00000251503
LINC01099	ENSG00000251504
AC010451.3	ENSG00000251506
AL133380.1	ENSG00000251508
AC022486.1	ENSG00000251510
AC096736.3	ENSG00000251511
LIX1-AS1	ENSG00000251513
CCDC11P1	ENSG00000251515
AC098583.2	ENSG00000251516
AC096734.1	ENSG00000251517
LINC02110	ENSG00000251518
AL162431.2	ENSG00000251520
IMPA1P1	ENSG00000251521
AC108159.1	ENSG00000251523
TCP11X3P	ENSG00000251525
LINC02435	ENSG00000251526
AC097110.1	ENSG00000251527
AC021146.11	ENSG00000251529
AC091849.2	ENSG00000251532
LINC00605	ENSG00000251533
AC079140.4	ENSG00000251535
AC055717.1	ENSG00000251536
AC005324.2	ENSG00000251537
LINC02201	ENSG00000251538
SNX18P24	ENSG00000251539
LINC01957	ENSG00000251542
LINC02230	ENSG00000251543
MTND5P12	ENSG00000251544
AC136628.2	ENSG00000251545
IGKV1D-39	ENSG00000251546
AC106760.2	ENSG00000251548
AC091965.3	ENSG00000251549
AC091133.5	ENSG00000251550
COQ10BP2	ENSG00000251552
DDX18P4	ENSG00000251553
AC096711.2	ENSG00000251555
AC091887.1	ENSG00000251556
HNRNPKP3	ENSG00000251557
MALAT1	ENSG00000251562
IARS2P1	ENSG00000251563
HMGB1P35	ENSG00000251566
AC018680.1	ENSG00000251567
ALG3P1	ENSG00000251568
AC093899.2	ENSG00000251569
DDX3P3	ENSG00000251571
AF213884.2	ENSG00000251572
LINC02106	ENSG00000251573
AC099520.1	ENSG00000251574
C5orf64-AS1	ENSG00000251575
LINC01267	ENSG00000251576
AC105460.2	ENSG00000251577
TRBV21-1	ENSG00000251578
AC055733.3	ENSG00000251579
LINC02482	ENSG00000251580
MFFP2	ENSG00000251583
AC096751.2	ENSG00000251584
AC026444.1	ENSG00000251585
TET2-AS1	ENSG00000251586
LDHAP1	ENSG00000251587
AC125336.1	ENSG00000251588
NIFKP7	ENSG00000251590
AC016612.1	ENSG00000251591
MSNP1	ENSG00000251593
ABCA11P	ENSG00000251595
HADHAP1	ENSG00000251596
RPL37P25	ENSG00000251597
AC093916.1	ENSG00000251598
AC116345.3	ENSG00000251599
AC107223.1	ENSG00000251600
AC022441.2	ENSG00000251601
AL928654.1	ENSG00000251602
LINC01385	ENSG00000251604
AC104108.1	ENSG00000251605
OR12D1	ENSG00000251608
SETP12	ENSG00000251609
AC083906.4	ENSG00000251610
FAM160A1-DT	ENSG00000251611
AC063979.1	ENSG00000251613
HSPA8P19	ENSG00000251614
AC104825.1	ENSG00000251615
AC113410.2	ENSG00000251616
AC007322.4	ENSG00000251618
LINC02508	ENSG00000251619
STPG2-AS1	ENSG00000251620
AC009487.2	ENSG00000251621
AC139491.5	ENSG00000251623
UNC93B7	ENSG00000251624
AC010395.2	ENSG00000251627
LINC02241	ENSG00000251629
AC119751.6	ENSG00000251630
LINC02172	ENSG00000251632
GYG1P1	ENSG00000251633
NAIPP4	ENSG00000251634
LINC02278	ENSG00000251635
LINC01218	ENSG00000251636
LINC02754	ENSG00000251637
AC006390.1	ENSG00000251638
AC092535.3	ENSG00000251639
AC098680.1	ENSG00000251642
AC093763.2	ENSG00000251643
HPRT1P1	ENSG00000251644
AC114781.4	ENSG00000251647
AC008958.1	ENSG00000251648
LINC02379	ENSG00000251649
AC092535.4	ENSG00000251652
AC099499.1	ENSG00000251654
PRB1	ENSG00000251655
PRELID3BP5	ENSG00000251656
AC007036.3	ENSG00000251660
AC136475.1	ENSG00000251661
SUMO2P5	ENSG00000251663
PCDHA12	ENSG00000251664
AC005920.3	ENSG00000251665
ZNF346-IT1	ENSG00000251666
BRCC3P1	ENSG00000251667
AC113404.2	ENSG00000251668
FAM86EP	ENSG00000251669
AC113346.2	ENSG00000251670
AC010260.1	ENSG00000251675
SNHG27	ENSG00000251676
AC027343.3	ENSG00000251678
AC073848.1	ENSG00000251679
AC008591.1	ENSG00000251680
AC122718.2	ENSG00000251682
UGT2B27P	ENSG00000251685
OR10J8P	ENSG00000251686
AC104791.1	ENSG00000251687
LINC02507	ENSG00000251688
AC079140.5	ENSG00000251689
AC114786.3	ENSG00000251691
PTX4	ENSG00000251692
USP17L9P	ENSG00000251694
RN7SKP24	ENSG00000251697
RNA5SP445	ENSG00000251698
RNU6-857P	ENSG00000251702
RNU6-998P	ENSG00000251703
AC142283.1	ENSG00000251704
RNA5-8SP6	ENSG00000251705
RNU7-61P	ENSG00000251706
RNU7-37P	ENSG00000251707
RNU6-632P	ENSG00000251711
RNU7-20P	ENSG00000251712
RN7SKP67	ENSG00000251714
AL139003.2	ENSG00000251715
RNA5SP419	ENSG00000251717
RNU2-13P	ENSG00000251718
RNU6-408P	ENSG00000251719
RNU7-123P	ENSG00000251720
RNU5E-3P	ENSG00000251722
RNU7-175P	ENSG00000251724
RNU7-41P	ENSG00000251726
RNU6-488P	ENSG00000251727
Y_RNA	ENSG00000251728
RNA5SP401	ENSG00000251729
AC092960.1	ENSG00000251730
RN7SKP122	ENSG00000251732
SCARNA8	ENSG00000251733
AL359951.1	ENSG00000251735
RNU6-1053P	ENSG00000251739
RNU4ATAC13P	ENSG00000251741
RN7SKP13	ENSG00000251742
AC100807.1	ENSG00000251744
RNU7-124P	ENSG00000251745
RNA5SP112	ENSG00000251746
RNU7-60P	ENSG00000251747
RNU4ATAC11P	ENSG00000251748
RNU5F-8P	ENSG00000251750
RN7SKP46	ENSG00000251751
RNU4-29P	ENSG00000251752
RNU6-75P	ENSG00000251753
RNU6-999P	ENSG00000251754
RNA5SP385	ENSG00000251756
RNU6-848P	ENSG00000251757
RN7SKP298	ENSG00000251759
RNA5SP418	ENSG00000251760
RNU6-138P	ENSG00000251761
RNU6-470P	ENSG00000251763
RNA5SP446	ENSG00000251764
RNA5SP518	ENSG00000251766
RNU7-8P	ENSG00000251767
RNA5SP217	ENSG00000251768
RNA5SP486	ENSG00000251770
U6	ENSG00000251771
RNU6-1129P	ENSG00000251773
RNU6-377P	ENSG00000251774
AC114748.1	ENSG00000251775
RN7SKP242	ENSG00000251776
AP001619.3	ENSG00000251778
Y_RNA	ENSG00000251779
RNA5SP356	ENSG00000251781
RNU6-1170P	ENSG00000251783
RNA5SP20	ENSG00000251785
RNU7-47P	ENSG00000251787
RNU5A-7P	ENSG00000251788
RNU4-57P	ENSG00000251789
SCARNA6	ENSG00000251791
Y_RNA	ENSG00000251792
RNU6-237P	ENSG00000251794
SNORA70	ENSG00000251796
RNU6-863P	ENSG00000251798
Y_RNA	ENSG00000251799
AC004788.1	ENSG00000251802
Y_RNA	ENSG00000251803
RNU6-1294P	ENSG00000251804
AC009228.2	ENSG00000251805
RNU6-202P	ENSG00000251807
RN7SKP14	ENSG00000251809
RN7SKP132	ENSG00000251810
Y_RNA	ENSG00000251811
Y_RNA	ENSG00000251812
RNU6-983P	ENSG00000251813
RN7SKP18	ENSG00000251814
SNORD116-26	ENSG00000251815
RNA5SP157	ENSG00000251816
AC090287.1	ENSG00000251818
RNU6-322P	ENSG00000251819
RNU6-583P	ENSG00000251821
AC090022.1	ENSG00000251822
RNA5SP162	ENSG00000251823
RN7SKP19	ENSG00000251825
AC026410.4	ENSG00000251828
RNA5SP436	ENSG00000251829
FO393410.1	ENSG00000251830
RNU6-1114P	ENSG00000251831
RNU6-319P	ENSG00000251834
RNU6ATAC32P	ENSG00000251835
Y_RNA	ENSG00000251837
AC061997.1	ENSG00000251838
RNU7-12P	ENSG00000251839
RN7SKP155	ENSG00000251840
RNU6-1334P	ENSG00000251841
RNU6-732P	ENSG00000251842
RNU6-803P	ENSG00000251843
AC018659.1	ENSG00000251844
RNA5SP96	ENSG00000251850
RNU6-772P	ENSG00000251851
Y_RNA	ENSG00000251852
RNU6-507P	ENSG00000251854
MIR449C	ENSG00000251856
RNA5SP362	ENSG00000251857
AL121821.1	ENSG00000251858
RNU6-1288P	ENSG00000251859
AL161793.2	ENSG00000251861
MIR1343	ENSG00000251862
Y_RNA	ENSG00000251864
RNU6-518P	ENSG00000251865
SCARNA21B	ENSG00000251866
AC009812.1	ENSG00000251867
RNU7-71P	ENSG00000251868
SCARNA23	ENSG00000251869
RNU2-69P	ENSG00000251870
RNA5SP182	ENSG00000251873
RNU6-615P	ENSG00000251874
RNU5F-2P	ENSG00000251875
RNU2-45P	ENSG00000251877
SNORD79	ENSG00000251878
RNU7-75P	ENSG00000251880
RNU6-475P	ENSG00000251882
RNU6ATAC17P	ENSG00000251883
RNA5SP288	ENSG00000251884
RNU6-120P	ENSG00000251886
RNU6-760P	ENSG00000251887
RN7SKP190	ENSG00000251888
RNU4-49P	ENSG00000251889
RNA5SP497	ENSG00000251890
RNU7-79P	ENSG00000251891
RNU7-84P	ENSG00000251892
SNORA70	ENSG00000251893
RNU6-976P	ENSG00000251895
SNORD116-27	ENSG00000251896
RNU6-916P	ENSG00000251897
SCARNA11	ENSG00000251898
VTRNA2-2P	ENSG00000251900
RNA5SP272	ENSG00000251904
RNU7-2P	ENSG00000251905
RNU6-351P	ENSG00000251906
RNU6-240P	ENSG00000251907
RNU6-491P	ENSG00000251908
RNU6-513P	ENSG00000251913
RNU7-200P	ENSG00000251914
RNA5SP406	ENSG00000251915
RNU1-61P	ENSG00000251916
RNU1-86P	ENSG00000251917
RNU7-105P	ENSG00000251919
RNA5SP216	ENSG00000251920
AL137186.3	ENSG00000251922
RNU6-276P	ENSG00000251923
RNA5SP408	ENSG00000251924
SNORA70	ENSG00000251925
RNU6-189P	ENSG00000251929
RNU6-871P	ENSG00000251931
RNU6-1143P	ENSG00000251934
RN7SKP179	ENSG00000251935
RNA5SP249	ENSG00000251936
RNU7-129P	ENSG00000251937
RNU6-1278P	ENSG00000251939
AC000081.2	ENSG00000251940
RNA5SP116	ENSG00000251941
AC069157.2	ENSG00000251942
RNU6-693P	ENSG00000251943
RNU6-1023P	ENSG00000251946
RN7SKP164	ENSG00000251947
RN7SKP34	ENSG00000251951
RNU6-1219P	ENSG00000251952
RNA5SP522	ENSG00000251953
RNU6-496P	ENSG00000251954
RNU6-27P	ENSG00000251955
RNU6-617P	ENSG00000251956
RNU6-1095P	ENSG00000251957
RNU6-1102P	ENSG00000251958
RNU6-559P	ENSG00000251960
RNU6ATAC13P	ENSG00000251961
U7	ENSG00000251964
RNA5SP208	ENSG00000251965
AC104304.1	ENSG00000251967
RNU1-41P	ENSG00000251970
RNU6-1333P	ENSG00000251971
RNU6-123P	ENSG00000251972
RNU6-473P	ENSG00000251973
AC009408.1	ENSG00000251974
RNU6-718P	ENSG00000251975
RN7SKP141	ENSG00000251976
RNU6-991P	ENSG00000251977
RNA5SP236	ENSG00000251978
RNU6-436P	ENSG00000251980
RNU7-52P	ENSG00000251981
RN7SKP43	ENSG00000251982
RN7SKP157	ENSG00000251983
RNU6-1161P	ENSG00000251985
Y_RNA	ENSG00000251986
SNORD63	ENSG00000251987
RNU4ATAC18P	ENSG00000251988
RNA5SP180	ENSG00000251990
RNU7-49P	ENSG00000251991
SCARNA17	ENSG00000251992
RNA5SP227	ENSG00000251993
RNU2-27P	ENSG00000251994
Y_RNA	ENSG00000251996
RNA5SP458	ENSG00000251997
RNU6-168P	ENSG00000251998
AC018645.2	ENSG00000251999
RNA5SP303	ENSG00000252001
RNA5SP154	ENSG00000252002
RNU7-154P	ENSG00000252003
RNU4ATAC8P	ENSG00000252005
RNU6-927P	ENSG00000252008
SCARNA5	ENSG00000252010
AC113174.2	ENSG00000252011
RNA5SP521	ENSG00000252012
RNU4ATAC14P	ENSG00000252013
SNORA70	ENSG00000252014
RNU6-904P	ENSG00000252015
AL024493.1	ENSG00000252016
RNU6-1194P	ENSG00000252017
RNU2-30P	ENSG00000252018
RNU6ATAC9P	ENSG00000252019
AP000552.3	ENSG00000252020
Y_RNA	ENSG00000252021
SNORD33	ENSG00000252022
RNU6-581P	ENSG00000252023
RNU6-982P	ENSG00000252025
RNU6-1262P	ENSG00000252026
RNU6ATAC14P	ENSG00000252027
RN7SKP52	ENSG00000252028
RNA5SP253	ENSG00000252029
RNU6-1196P	ENSG00000252030
RNU6-561P	ENSG00000252031
RNU6-1281P	ENSG00000252032
RNU6-311P	ENSG00000252033
RNY4P37	ENSG00000252034
RNU6-397P	ENSG00000252035
RN7SKP288	ENSG00000252036
RNU6-162P	ENSG00000252037
RNU6-287P	ENSG00000252039
AC126773.1	ENSG00000252040
RNA5SP228	ENSG00000252041
Y_RNA	ENSG00000252042
AP000272.1	ENSG00000252045
RNU6-150P	ENSG00000252046
Y_RNA	ENSG00000252047
AL139281.2	ENSG00000252049
AL606748.2	ENSG00000252050
RN7SKP276	ENSG00000252051
RNU6-1101P	ENSG00000252053
RNU7-174P	ENSG00000252057
RNA5SP464	ENSG00000252060
