external_gene_name	width
LINC02232	110205
AC116563.1	9910
LINC02108	16677
AC116424.1	19023
GAPDHP43	1002
AC078881.1	232148
AC004803.1	17058
HOXC-AS2	2976
AL049795.2	5836
AC093607.1	207730
AC139495.2	4437
AC026801.1	724
LINC02276	6147
AC104619.3	1387
AC114940.1	1265
MORF4L2P1	858
KRT8P31	1408
AC104664.1	76076
AC079349.1	1880
ARPC4-TTLL3	42320
AC008957.1	58982
LINC02060	30109
AC099509.2	30976
AC106791.1	75004
TRMT112P5	334
CSNK1A1P3	330
AC022447.7	435
AC053513.1	17443
AC034206.1	75298
MTND5P13	1079
RASA2-IT1	989
AC122719.2	1936
MYLK-AS2	2764
AC074344.2	2714
EEF1A1P13	1389
AC097173.1	26342
RCC2P8	1035
AC091180.3	1117
AC097504.1	2415
LINC02364	18071
AC105252.1	643
AC105390.1	1876
AC082650.1	5848
AC109458.1	316
AC109927.1	192693
HMGN1P15	295
LINC02199	58321
AC105914.1	226
AC093827.2	315
TTTY23B	2838
YWHAEP4	198
AC079776.2	504
FZD10-AS1	17942
FO082796.1	183
AC025554.1	508
AC112225.1	297
CIR1P2	1342
ALDH1L1-AS1	4430
LTV1P1	1237
AC053527.2	58745
KRT8P32	1461
AC008443.4	2506
LINC01216	14835
TRIM60P14	1419
AC111193.1	187
AP002754.1	19057
USP17L16P	1593
AC025754.1	839
AC010273.3	5304
AC253576.1	1156
AC008840.1	31047
AC105383.1	73806
AC094104.1	584
AC110296.1	11944
AC010307.4	19486
SEPHS2P1	1162
AC105313.1	776
CTD-2350J17.1	5160
PKD1P6	29323
LINC02430	1979
AC117522.3	844
PTTG2	731
AC108112.1	7612
LDHAL6DP	693
AC008496.2	41843
AC019103.1	1295
AC113382.2	781
CCDC74BP1	4723
LINC02509	4904
AL669918.1	25056
LINC01612	9161
AC021237.1	17916
ALG1L14P	3974
AC068647.2	11203
TRMT112P1	351
PSMC1P5	177
AC034199.1	4016
AC021146.7	775
AC026124.1	5072
AC002401.2	1217
AC109439.1	28483
AC021491.2	1461
VWA8P1	176
NCAPGP1	2647
AC093844.1	1361
CRYZP2	1049
RDH10-AS1	58751
GIMD1	11341
MRPS31P4	37328
AP001960.1	29101
LINC01618	154428
LINC02762	91786
ZBED1P1	1930
TRMT9B	85862
AC091826.1	313
TUBB8P3	803
SALL4P1	1928
AC008453.1	1733
AC006487.2	33175
ZNF718	77803
LINC02229	4061
AC110760.2	467
AC068880.1	4176
SMIM20	68045
AC003072.1	938
AC010460.2	1027
EDIL3-DT	106339
AC079140.2	142
AC026402.1	170
MRPL22P1	616
IGBP1P4	879
AC104596.1	251667
RPSAP70	948
MGC32805	42591
KDELC1P1	1509
AC016559.3	685
LINC01340	166351
AC010460.3	1579
AC093725.2	53107
LINC00989	84045
PURPL	278691
AC095057.2	986
CXCL1P1	314
LINC02494	11814
LINC02510	4612
SNRPCP16	210
STK32A-AS1	54656
AC105254.1	9048
AC104090.1	1695
EEF1GP2	1243
AC005740.2	419
AC113404.1	25921
AF241726.1	1338345
AC104819.2	163
H3P20	407
AC069272.1	62410
HSPE1P23	317
AC108935.1	1292
LINC02200	3665
PTP4A1P4	322
AC008808.2	1322
GYPB	23242
AC008592.1	12734
KRT18P21	1272
AL139353.2	32598
TUNAR	49180
AC007370.2	5861
MARK2P4	2380
TRIM75P	6691
AC097501.1	28237
AC093720.1	2857
AC008525.1	1328
AC114296.1	14880
AC020659.2	2838
UNC93B4	6964
AC008871.1	12750
UBE2CP3	450
AC106772.2	3340
H3P21	409
LINC02197	94488
MTND6P2	524
AP001790.1	15148
CRLF3P2	1289
LINC02502	24754
AC093664.1	289
AP006623.1	2916
AC097467.2	996
AC109471.1	612
AC097460.1	741
AC113367.3	1912
AC109811.1	23216
AC008728.1	53779
AC010608.1	777
AC112722.1	20204
KLHL2P1	43905
SLC2A9-AS1	3244
AC022113.1	4052
SEC63P2	1939
LINC02116	599
AC093292.1	2378
AACSP1	53575
AC106798.1	203172
AC117529.2	2068
KIAA1210	71945
AC004691.2	71540
OR7E35P	881
FTLP10	30179
LINC02148	2208
MRS2P1	1649
AC106872.7	684
AC105914.2	1811
FAM242C	40861
CLSTN2-AS1	3179
LINC02499	25326
LINC02161	96493
AC025465.3	311
AC109481.1	282
EIF3KP3	639
CCT5P1	1618
LINC01332	6772
LINC02105	43043
AC092335.1	5348
HOXC-AS1	989
AC008825.1	26572
AC117532.1	923
LINC02260	3921
AC093767.1	156
AC122718.1	744
LRRC37BP1	7787
LRRC34P2	914
PHOX2B-AS1	75827
AC253536.5	682
GMPSP1	579
TRIM36-IT1	881
DUTP7	486
WBP1LP2	998
AC017037.2	1204
ENPP7P9	627
CHCHD10	2610
AC034244.2	1829
AC010451.1	59578
DUX4L51	1109
PPM1AP1	1135
PPIAP76	529
EXOC7P1	2059
FAM218A	2175
LINC02233	111282
LINC02145	29444
INTS6P1	2530
AP004147.1	26865
AC009646.1	649
ABT1P1	821
AC007126.1	4781
AC017007.3	1642
AC093766.1	28090
AC093831.1	4615
KRT18P51	746
AC006499.3	748
CDK3	5094
AC245884.6	3163
LINC02701	3879
AC034213.1	1680
GPR162	8349
AC098798.1	7018
LINC02125	23481
AC116353.4	574
AC021678.1	1634
LDHAL6CP	3350
AP002784.1	41057
AC004066.1	12166
AC093909.3	824
AC106821.1	3519
CCT6P2	1593
LINC02121	9120
AC021180.1	21541
STK19B	518
ABHD17AP3	3371
AC104407.1	2499
KRT8P33	1423
AC104685.1	715
AC092436.2	3312
AC110716.1	940
LINC02059	2955
AC079160.1	496977
AC079238.1	1009
LINC01303	14341
PPBPP1	964
MIR583HG	165405
AC008525.2	209
CCDC34P1	517
AC093870.1	213
OR7E59P	1000
RPL38P4	214
KNOP1P5	1645
AC109454.3	31565
ATP6V1E2	51828
UGT2B29P	8207
AC010406.1	3571
AC098591.3	315
NTAN1P2	1249
GLI4	9499
AC108516.1	4892
AC006499.4	694
AC112173.1	327
AL732372.3	2017
AC012629.1	2005
AC109927.2	303
CTD-2297D10.2	7275
SNRPCP8	211
SMAD1-AS2	5899
AC034232.1	2615
LINC01511	16486
LINC00604	27485
HPRT1P2	544
LINC02492	139764
PRSS3P1	3529
AC055733.2	30563
RNF14P2	153
AC096751.1	16644
AC093689.1	11827
ROPN1L-AS1	503
AC093535.1	136545
AC068658.1	19319
AC098679.1	1338
AC010210.1	56384
AC110753.1	1321
AC098862.1	413
AC114786.2	11569
AC110768.2	649
AC005522.1	4270
AC008581.1	640
AC012645.1	7687
AC023141.11	202
AC021088.1	44167
LINC02515	2134
AC093325.1	326
AL136360.2	1386
MTCYBP43	740
AL031073.1	1139
AC093909.4	18955
TTC39CP1	755
AC091435.2	9175
MTCO1P35	228
LINC02171	4263
LINC01182	321897
CXXC5-AS1	730
AC019193.1	1120
AC134698.1	10011
OR7E41P	1024
LY6G6F-LY6G6D	11015
AC098799.3	3499
AC083906.3	15190
AC068580.4	29134
AC010442.2	407
AC111194.2	39475
AC093534.1	132
PABPC1P7	1513
AC023794.3	5066
AC096661.1	822
ST3GAL1P1	1014
AC097451.1	4726
AC097652.1	5600
AP001363.1	4707
HNRNPKP5	253
AC073429.1	12966
LINC01596	3354
AC106774.1	169
LINC02123	992
AC112206.4	405
AC004063.1	11918
AC010343.2	224
REELD1	16364
AC136628.1	681
AC114781.3	142
AC008629.2	483
AL121796.1	947
LINC00491	62404
ADI1P2	590
AC009123.1	4496
KHDRBS2-OT1	50817
NAIPP1	16972
TRAJ55	57
AC008667.2	8100
RPF2P2	896
AC010387.1	1135
AC111000.4	34667
AC010343.3	372272
AC131182.1	6551
AP000892.1	11677
AC113347.3	148
AC105343.1	2365
H3P23	338
AC079340.1	32189
LINC02269	32274
CCDC169-SOHLH2	129049
OR7E99P	922
PRELID3BP7	469
AC106872.8	1393
AC100861.2	5683
H3P22	404
LINC01017	7776
P3R3URF	993
HMGB1P22	124
SELENOP	87513
AC016687.2	129346
AC080079.1	1322
AC107222.1	637
AC100871.1	1625
AC010468.2	909
HMGB3P3	768
TPM3P6	742
RPEP1	658
C8orf17	2775
AL391335.1	1326
AC096759.2	21829
LINC01262	1882
AC109361.2	5663
NT5C1B-RDH14	34020
LINC02381	21388
USP17L20	1952
AC105250.1	2057
AC116345.2	523
AC025419.1	175553
AC122714.1	459
OR5BM1P	366
AC015795.1	11727
RPL23AP96	591
AC119751.4	357
LINC02436	55353
AC018645.1	109
AC093305.1	41965
Z99943.2	351
AC025178.1	18497
SEPTIN14P5	12973
AC139783.1	681
DPP3P1	2307
AC119751.5	1043
AC005865.1	69921
AC106865.1	41013
LINC01365	5427
AC093730.1	25578
AC131956.2	44501
AC004980.4	464
AC024022.1	109439
TAF11L14	594
SNHG18	4410
HMGN1P17	295
TUBB8P4	2182
AC127070.2	3263
AC106892.1	25783
ALG1L12P	3969
AC112484.2	403
PRODH2	13312
THOC3-AS1	13246
ZBED3-AS1	80222
AC010255.2	54328
OR7E111FP	925
AC027315.1	3859
MTCO2P30	364
AC021220.1	630
SERF1AP1	187
LINC02221	45594
AC105384.2	640
DCAF13P2	872
LINC02493	14303
AC138965.1	51600
EXOC1L	17669
LINC02111	8405
PGAM1P12	748
HNRNPA3P13	1122
MFSD4BP1	1552
AC108078.3	3694
AC108865.1	1398
MRPS35P2	191
AC074131.1	3503
DNM1P17	3660
KRT18P54	748
LSM3P4	309
AC091133.3	2227
AC018710.1	158
AC137770.1	43739
USP17L18	1952
EPHA5-AS1	28069
AC010350.1	231
AC021087.2	1489
AL161781.1	5344
RNF138P1	546
AC139718.1	37086
TRIM60P15	1000
IGBP1P5	1000
HNRNPKP1	1379
AC093225.1	1408
HMGB1P29	499
AC114757.1	1615
AC105362.1	13521
AC022424.1	34077
XKRY	8421
AC087359.1	2358
AC010595.1	1453
AC095056.1	7724
METTL21EP	15935
AC010261.1	1979
OR7E85P	985
LINC02061	5413
AC010368.1	770
AC106872.9	874
LINC01455	31048
AL117351.2	157
LINC02208	93962
AC108475.1	3601
AC098869.2	1467
PRAMEF31P	2790
TUBAP15	478
RNPS1P1	918
HMGB3P15	574
AC125807.2	3514
TRIM7-AS1	7608
SMAD1-AS1	2504
GMDS-DT	236275
AC093893.1	45093
AC131953.1	13373
AC110800.1	1164
AC138956.1	5644
AC097467.3	207979
USP17L23	551
AC139783.2	1766
AC209005.1	637
AL035458.2	46334
UGT2B26P	16748
AC105460.1	8562
LINC02063	7967
ATP5F1EP1	156
AC023141.12	199
MESTP3	968
AC008629.3	586
LINC01181	11935
LNX1-AS1	53179
GAPDHP66	967
AC016924.1	24484
AC073475.1	349809
AC034198.1	202
AC116562.2	177
ENPP7P11	627
AC096773.1	34333
AP004833.1	6841
TRPC7-AS2	12344
AC091180.4	4715
AC093534.2	7370
AC093752.1	928
USP9YP1	3149
AC016687.3	263547
AC008592.2	21313
AC011416.2	145
AC012055.1	19583
LINC00492	36222
GLUD1P3	6750
AC025470.2	138365
AC090568.1	985
H3P14	411
LINC02382	1250
AC097658.2	43566
AC110772.2	54987
CKS1BP5	273
KRTAP13-6P	371
LINC02196	379822
AC021491.3	581
AC098859.2	845
AC079467.1	11784
AC022905.1	48815
NSA2P6	769
MARCHF11-AS1	12425
GAPDHP35	976
AC022296.3	202
AC108082.1	331
LINC02600	4643
SNHG21	6643
AC098851.1	11784
AC139491.3	2135
AC020551.1	76172
AC005355.1	55809
TMEM30BP1	1062
AC093853.1	483
AC136604.2	6671
GGCTP1	623
AC026427.2	865
AC244502.1	102280
ZFPM2-AS1	514436
H3P15	785
ORAOV1P1	395
AC133961.1	4670
AC097372.1	1864
TMEM108-AS1	11083
AC083800.1	40433
GAPDHP62	990
AC137549.1	533
SLC25A30-AS1	2210
AC093677.1	678
HMMR-AS1	10994
HIGD1AP13	289
THAP9-AS1	7952
AC114980.1	3157
NDUFB5P1	564
LINC02163	25493
LINC01950	195818
AC132803.1	6373
CUL1P1	2425
AC113347.4	38447
AC087854.1	4561
WBP1LP4	344
AC090958.1	1132
IGKV2D-40	707
LINC02480	2150
AC024579.1	528
SLC25A48-AS1	5352
ZNF969P	2607
AC093871.1	1447
AC107396.1	9933
RBX1P2	312
ELL2P2	694
AC008883.2	4587
AC097491.1	15571
ANKRD20A17P	3878
AC010181.2	1826
PRKG2-AS1	28456
LINC02512	29223
AC025459.1	156
AC026700.1	544
LMNB1-DT	24524
NUDT19P5	569
AC147055.3	2053
HTT-AS	11044
AC104126.1	29027
SLC25A5P9	910
BMS1P2	13578
AC024132.2	6056
AC104663.1	43171
ALG1L3P	7059
AC117473.1	224248
OR5AC4P	4880
AC093281.2	597
AC093866.1	175397
AC008967.1	163
AC147055.4	745
CTBP2P4	920
AC110792.1	224
ABITRAMP1	541
PDCD5P2	312
YBX1P5	847
FCF1P8	597
AC106794.2	632
AC092593.1	2150
H3P24	404
NIFKP2	856
AC084752.1	622
AC091860.2	10932
AC017007.4	2033
AC091173.1	6876
WWC2-AS1	7007
LINC02506	158010
AC025171.3	5819
AC094104.2	622
AC008565.1	3943
AF117829.1	148319
RPL7L1P7	724
LINC02882	269370
AC084871.1	7682
MRPS30-DT	63878
AC025674.1	485
AP002490.1	6620
AC113346.1	6298
AC084871.2	464
AL158068.2	23506
MTND5P5	376
HOXC-AS3	4011
AC025539.1	8947
AC002456.2	19178
SEPTIN14P4	186
AC131392.1	4332
AC093852.1	266
AC020661.1	3527
AC074198.1	258
PRELID3BP4	571
F11-AS1	214904
OR7E163P	894
AC025174.1	1107
LINC01843	2678
AC004052.1	180656
AC096741.1	18556
AC117470.1	330
UCHL1-AS1	36654
TSEN2P1	1387
GSTCD-AS1	80928
AC074254.1	11268
AC093829.1	13137
OR7E21P	987
TMEM92-AS1	6279
LINC02497	40532
LINC01861	11560
AL672142.1	15544
AC025244.1	92115
AC105345.2	1533
AC010261.2	18120
AC079140.3	550
AC010425.1	3057
LINC00589	74188
ZNF674	47731
AC112203.1	1020
AL133330.1	1458
AC105417.1	1709
AC106760.1	3715
AC015631.1	72301
AC084866.2	17354
TMED7-TICAM2	47520
DNAJB6P2	1037
AC027313.1	1666
AC016598.2	3330
AC010420.1	2161
LINC00923	302366
LINC02270	27836
AC136632.2	861
MTND5P4	288
AC012055.2	4473
AC025465.4	638
GOLGA5P1	1126
AC106895.2	66655
AC103764.1	31965
LINC01217	12654
RFPL4AP3	345
LINC01337	13902
MTCO1P9	1534
CNOT10-AS1	6820
LINC02714	28215
AC104619.4	249
AL645924.2	1199
MIR3945HG	11167
PSMA2P2	3514
SNRPCP2	475
AC021146.8	733
B3GNTL1P1	289
AC004590.1	4909
AC005178.1	440
AC107208.1	1733
AL691442.1	23060
ZNF345	62669
AC139720.2	4538
AC097375.3	13391
AC091951.3	36719
MTND2P31	616
MTHFD2P4	1720
GTF2F2P1	675
LINC02358	13674
AC010457.1	7415
RFPL4B	3965
AC004069.1	3340
WDFY3-AS1	13790
OR7H2P	306
AC098868.1	6222
LINC02429	62678
AC108727.2	9059
ALG1L7P	7073
LINC02228	103507
MAGI2-AS1	1046
AC006499.5	514
SMIM15-AS1	69971
AC034223.2	6286
LINC02272	7961
AC111000.5	1178
AC097484.2	3269
AC097522.1	1042
ALG1L2	31397
AC018797.2	1241
LINC02462	33986
ERVH-1	10318
AC008574.1	88055
AC091885.2	59205
AC006499.6	607
TUBB7P	2349
AC093835.1	7694
SLC25A15P3	924
AC104596.2	793
LINC02384	118776
CAB39P1	460
NDUFB4P2	391
AC026704.1	61268
MRPS33P3	322
AP002075.1	60010
AC107391.1	11778
LINC02214	19219
AC004062.1	645
AC073648.2	781
AC104123.1	669085
AC011352.3	593
PCAT4	50300
SHANK3	58884
LINC02728	5855
LINC01386	18710
AC024132.3	4749
LINC02479	10143
LINC02353	2183
AC114939.1	649
PSME2P4	710
RTN3P1	711
AC020593.1	299
TEMN3-AS1	9955
AC006499.7	1117
AC017091.1	203527
MTCYBP35	1137
AC026774.2	1098
CDRT15P11	993
IRF5P1	2164
HSPD1P11	1702
MSANTD3-TMEFF1	135366
LINC02475	5203
AC122714.2	707
MTND3P5	333
AC024451.1	1123
RAB5CP2	637
AP000350.4	33036
WWC2-AS2	2183
KHDC1P1	998
AC012625.1	49007
LINC02315	194617
AC107884.1	85250
LINC02236	67230
DBIP2	262
AC091917.3	600
AC016632.1	196
ZNF550	24607
SEMA5A-AS1	6754
AC010634.1	7524
LINC00499	114634
AC092593.2	913
AC010598.1	103
AC034238.3	713
AC079340.2	18450
AC096582.2	516
AC099550.1	61892
DCANP1	3135
LINC00958	27707
LINC02483	8491
MTCYBP16	1129
AC008667.3	2879
AC079380.1	139445
YTHDF1P1	1646
AC092353.1	24477
AC005280.1	14753
FTH1P9	355
LINC01301	132208
LINC01256	87415
AC092542.1	632
ALDH7A1P1	1533
AC093729.1	128
FAM90A25P	3011
AC016571.1	2120
MTND1P22	951
AC113615.1	4322
AC008592.3	16779
AC007106.1	17341
AC093827.3	1552
AC006296.2	25956
AC068898.2	1090
AC138956.2	1963
AC103879.1	4396
AC145285.2	15086
ASS1P8	647
AC108120.3	1510
AC016556.1	5053
AC016576.1	40447
AC021146.9	156
AC010451.2	2702
AC111000.6	2938
AIDAP2	8299
MTCO3P27	196
AC245884.7	710
LINC02615	226644
CCNHP1	678
AC104071.1	1442
C1GALT1P2	1104
NUP58P1	2492
NDUFS5P4	318
AC104078.2	81221
KRTAP4-17P	193
STMN1P2	439
RTEL1P1	14825
LINC01094	36797
LINC02160	25819
AC021151.1	510
AC113391.2	12517
AC107027.2	115
AC063919.1	5158
MTND1P19	315
RASGRF2-AS1	13211
GTF2IP9	1952
AC109811.2	452
HAUS1P1	832
AC025244.2	17746
AC092611.1	3411
AC113398.2	558
AC139491.4	7252
AC013724.1	3844
AC097381.2	1197
AC091133.4	8995
FKBP4P1	1347
RPL7L1P13	739
AC020893.1	723
AC135352.1	3814
ASNSP4	1059
AC016933.1	22675
AC004069.2	1114
RPL32P3	16734
MTCO1P31	492
AC114322.1	2858
AC008817.1	1906
AKIRIN2P1	352
LYPLA1P2	691
AL356488.1	1232
NRBF2P6	788
AC106744.2	3603
AC115622.1	144906
AC108941.1	530
AC093763.1	1056
OR7E28P	975
AC104136.1	394
FOXD1	3951
PPIAP11	493
PITPNM2-AS1	3361
AC021146.10	2995
AC114774.1	1770
CENPS-CORT	22052
LINC01099	178299
AC010451.3	2662
AL133380.1	403
AC022486.1	55959
AC096736.3	4061
LIX1-AS1	348143
CCDC11P1	1162
AC098583.2	3563
AC096734.1	1229
LINC02110	2565
AL162431.2	1399
IMPA1P1	25566
AC108159.1	13572
TCP11X3P	11922
LINC02435	22247
AC097110.1	1444
AC021146.11	2506
AC091849.2	7604
LINC00605	1808
AC079140.4	529
AC055717.1	2737
AC005324.2	80163
LINC02201	101734
SNX18P24	671
LINC01957	3930
LINC02230	628
MTND5P12	1449
AC136628.2	2618
IGKV1D-39	500
AC106760.2	619
AC091965.3	208
AC091133.5	308
COQ10BP2	724
DDX18P4	1966
AC096711.2	45922
AC091887.1	21007
HNRNPKP3	148632
MALAT1	8829
IARS2P1	3173
HMGB1P35	598
AC018680.1	276797
ALG3P1	1114
AC093899.2	46443
DDX3P3	1994
AF213884.2	903
LINC02106	951
AC099520.1	1009673
C5orf64-AS1	2896
LINC01267	4118
AC105460.2	75790
TRBV21-1	461
AC055733.3	523
LINC02482	25201
MFFP2	655
AC096751.2	4145
AC026444.1	496
TET2-AS1	6710
LDHAP1	992
AC125336.1	2827
NIFKP7	2638
AC016612.1	289
MSNP1	1732
ABCA11P	48695
HADHAP1	2284
RPL37P25	595
AC093916.1	367137
AC116345.3	18585
AC107223.1	784294
AC022441.2	5038
AL928654.1	2856
LINC01385	1898
AC104108.1	412
OR12D1	3978
SETP12	1590
AC083906.4	7778
FAM160A1-DT	1285
AC063979.1	75616
HSPA8P19	4553
AC104825.1	3249
AC113410.2	3421
AC007322.4	2166
LINC02508	8855
STPG2-AS1	123484
AC009487.2	4760
AC139491.5	37393
UNC93B7	4331
AC010395.2	904
LINC02241	325852
AC119751.6	186
LINC02172	57700
GYG1P1	9654
NAIPP4	25856
LINC02278	6669
LINC01218	2026
LINC02754	19874
AC006390.1	283
AC092535.3	1543
AC098680.1	498
AC093763.2	2622
HPRT1P1	1003
AC114781.4	714
AC008958.1	682
LINC02379	1297
AC092535.4	19339
AC099499.1	79640
PRB1	43744
PRELID3BP5	460
AC007036.3	2004
AC136475.1	6992
SUMO2P5	245
PCDHA12	137046
AC005920.3	4647
ZNF346-IT1	1250
BRCC3P1	951
AC113404.2	177
FAM86EP	13660
AC113346.2	99422
AC010260.1	15523
SNHG27	18181
AC027343.3	1343
AC073848.1	8657
AC008591.1	405557
AC122718.2	591
UGT2B27P	15553
OR10J8P	929
AC104791.1	6463
LINC02507	26982
AC079140.5	310
AC114786.3	705
PTX4	3096
USP17L9P	1593
RN7SKP24	284
RNA5SP445	115
RNU6-857P	110
RNU6-998P	101
AC142283.1	93
RNA5-8SP6	152
RNU7-61P	61
RNU7-37P	60
RNU6-632P	64
RNU7-20P	62
RN7SKP67	235
AL139003.2	83
RNA5SP419	135
RNU2-13P	113
RNU6-408P	100
RNU7-123P	60
RNU5E-3P	68
RNU7-175P	61
RNU7-41P	61
RNU6-488P	99
RNA5SP401	127
AC092960.1	135
RN7SKP122	296
SCARNA8	131
AL359951.1	124
RNU6-1053P	101
RNU4ATAC13P	126
RN7SKP13	244
AC100807.1	105
RNU7-124P	62
RNA5SP112	99
RNU7-60P	62
RNU4ATAC11P	126
RNU5F-8P	111
RN7SKP46	234
RNU4-29P	174
RNU6-75P	104
RNU6-999P	105
RNA5SP385	110
RNU6-848P	107
RN7SKP298	94
RNA5SP418	117
RNU6-138P	107
RNU6-470P	104
RNA5SP446	82
RNA5SP518	119
RNU7-8P	62
RNA5SP217	91
RNA5SP486	83
RNU6-1129P	104
RNU6-377P	102
AC114748.1	143
RN7SKP242	289
AP001619.3	96
RNA5SP356	94
RNU6-1170P	106
RNA5SP20	84
RNU7-47P	62
RNU5A-7P	116
RNU4-57P	135
SCARNA6	265
RNU6-237P	71
RNU6-863P	104
AC004788.1	133
RNU6-1294P	81
AC009228.2	128
RNU6-202P	96
RN7SKP14	329
RN7SKP132	208
RNU6-983P	103
RN7SKP18	275
SNORD116-26	96
RNA5SP157	43
AC090287.1	138
RNU6-322P	103
RNU6-583P	92
AC090022.1	114
RNA5SP162	44
RN7SKP19	252
AC026410.4	134
RNA5SP436	115
FO393410.1	102
RNU6-1114P	107
RNU6-319P	108
RNU6ATAC32P	76
AC061997.1	96
RNU7-12P	62
RN7SKP155	288
RNU6-1334P	105
RNU6-732P	103
RNU6-803P	102
AC018659.1	92
RNA5SP96	107
RNU6-772P	105
RNU6-507P	100
MIR449C	92
RNA5SP362	118
AL121821.1	129
RNU6-1288P	104
AL161793.2	116
MIR1343	84
RNU6-518P	96
SCARNA21B	140
AC009812.1	2139
RNU7-71P	60
SCARNA23	130
RNU2-69P	100
RNA5SP182	82
RNU6-615P	106
RNU5F-2P	82
RNU2-45P	187
SNORD79	84
RNU7-75P	62
RNU6-475P	104
RNU6ATAC17P	71
RNA5SP288	93
RNU6-120P	103
RNU6-760P	97
RN7SKP190	286
RNU4-49P	140
RNA5SP497	97
RNU7-79P	62
RNU7-84P	62
RNU6-976P	111
SNORD116-27	92
RNU6-916P	109
SCARNA11	136
VTRNA2-2P	103
RNA5SP272	111
RNU7-2P	62
RNU6-351P	100
RNU6-240P	97
RNU6-491P	110
RNU6-513P	104
RNU7-200P	62
RNA5SP406	112
RNU1-61P	151
RNU1-86P	154
RNU7-105P	62
RNA5SP216	123
AL137186.3	141
RNU6-276P	96
RNA5SP408	100
RNU6-189P	101
RNU6-871P	100
RNU6-1143P	104
RN7SKP179	217
RNA5SP249	99
RNU7-129P	62
RNU6-1278P	107
AC000081.2	94
RNA5SP116	98
AC069157.2	183
RNU6-693P	107
RNU6-1023P	106
RN7SKP164	266
RN7SKP34	244
RNU6-1219P	112
RNA5SP522	116
RNU6-496P	99
RNU6-27P	107
RNU6-617P	107
RNU6-1095P	108
RNU6-1102P	96
RNU6-559P	98
RNU6ATAC13P	131
RNA5SP208	78
AC104304.1	81
RNU1-41P	162
RNU6-1333P	93
RNU6-123P	102
RNU6-473P	107
AC009408.1	130
RNU6-718P	105
RN7SKP141	338
RNU6-991P	107
RNA5SP236	116
RNU6-436P	114
RNU7-52P	63
RN7SKP43	320
RN7SKP157	282
RNU6-1161P	102
RNU4ATAC18P	126
RNA5SP180	101
RNU7-49P	62
SCARNA17	144
RNA5SP227	113
RNU2-27P	142
RNA5SP458	119
RNU6-168P	101
AC018645.2	133
RNA5SP303	130
RNA5SP154	111
RNU7-154P	62
RNU4ATAC8P	109
RNU6-927P	100
SCARNA5	276
AC113174.2	82
RNA5SP521	116
RNU4ATAC14P	89
RNU6-904P	101
AL024493.1	127
RNU6-1194P	104
RNU2-30P	141
RNU6ATAC9P	116
AP000552.3	143
RNU6-581P	105
RNU6-982P	102
RNU6-1262P	96
RNU6ATAC14P	91
RN7SKP52	250
RNA5SP253	50
RNU6-1196P	94
RNU6-561P	102
RNU6-1281P	105
RNU6-311P	102
RNY4P37	96
RNU6-397P	104
RN7SKP288	268
RNU6-162P	103
RNU6-287P	98
AC126773.1	132
RNA5SP228	133
AP000272.1	136
RNU6-150P	95
AL139281.2	117
AL606748.2	130
RN7SKP276	268
RNU6-1101P	81
RNU7-174P	59
RNA5SP464	108
RNU6-415P	97
RNU6-469P	101
RNU6-1041P	102
RNU6-864P	108
RNU2-53P	147
RNU4-71P	113
RNU6-390P	103
RNA5SP341	117
RNA5SP320	124
RNU6-947P	106
RNU6-416P	103
RN7SKP196	345
RNU6-327P	127
RNU7-99P	62
RNU6-277P	106
RNU6-547P	102
AC026784.1	107
RN7SKP12	143
RNA5SP76	87
RN7SKP248	305
RNU4ATAC7P	125
RNU6-1146P	102
RNA5SP410	106
AL389886.1	135
RNU6-346P	111
RNU6-758P	89
RNU6-917P	104
RNU6-191P	94
RNU1-143P	146
RNY3P15	97
RNA5SP220	104
RNU6-1232P	86
RNU6-523P	54
RNU4ATAC4P	126
RNU6-1108P	104
RNU6ATAC39P	149
AP002956.1	117
RNU6-970P	107
AC009163.2	135
RNU6-1299P	100
RNU6-313P	112
SNORD27	72
SNORA74	180
RNU6-1045P	107
RNU6-795P	103
RNU1-155P	135
AC004069.3	108
RNU6-1338P	91
AC005774.1	111
AC090227.1	83
RNU6-65P	98
AP000557.1	143
RNU6-1225P	65
RNY3P16	101
RNU6-1206P	103
RNA5SP315	116
RNU6-1265P	103
MIR2278	96
RNU6-941P	108
RNU6-155P	100
RNU6-479P	105
RNA5SP318	92
RNU6-830P	107
RN7SKP31	278
RNA5SP282	108
RNU1-95P	160
RNA5SP287	103
RNA5SP200	103
AL138745.1	72
RNU6-720P	108
RNU6-109P	107
RNU7-18P	62
RNU7-69P	62
RNA5SP255	107
RNA5SP413	109
RNU6-948P	107
RNU2-10P	211
RNU6-752P	102
RNU6-781P	101
AC013429.2	120
AL592064.1	125
RNU6-751P	101
AC127002.1	129
AL021395.2	125
AC243964.2	75
AC023050.2	103
RNU6-764P	105
RNU7-40P	64
RNA5SP365	107
RNU1-48P	162
RNA5SP473	125
RNU2-58P	183
SNORA74D	141
RNU6-542P	103
AL355802.2	127
MIR892C	77
RNU6-977P	103
RNU7-13P	62
RNU6-1049P	107
RNU4ATAC15P	126
AL669914.1	162
AC020910.1	86
RNA5SP67	131
RN7SKP253	309
AL135927.1	141
RNU4-54P	129
AC092169.1	84
RNU7-115P	55
RNU6-412P	106
RNU7-3P	62
RNA5SP92	110
RNU6-70P	60
AL391336.2	124
RNU6-687P	89
RNU2-35P	142
RN7SKP265	223
RNA5SP49	115
